Review_ID,Text,Rating,Sentiment
REV2408,"renyah, pengiriman cepat. Sangat merekomendasikan.",5,Positif
REV2409,"buahnya besar, seller ramah. Sangat merekomendasikan.",5,Positif
REV2410,"sangat manis, buahnya besar. Sangat merekomendasikan.",4,Positif
REV2411,"kurang segar, benar-benar hancur. Tidak akan beli lagi.",1,Negatif
REV2412,"mantap, kualitas super. Sangat merekomendasikan.",5,Positif
REV2413,"kualitas super, seller ramah. Sangat merekomendasikan.",4,Positif
REV2414,"Barang bisa dimakan, pengiriman standar.",3,Netral
REV2415,"buahnya besar, seller ramah. Sangat merekomendasikan.",4,Positif
REV2416,"packing aman, seller ramah. Sangat merekomendasikan.",5,Positif
REV2417,"renyah, mantap. Sangat merekomendasikan.",5,Positif
REV2418,"apel busuk, benar-benar kecewa. Tidak akan beli lagi.",2,Negatif
REV2419,"kecewa, benar-benar rasa hambar. Tidak akan beli lagi.",2,Negatif
REV2420,"Barang cukup, pengiriman standar.",3,Netral
REV2421,"kecewa, benar-benar hancur. Tidak akan beli lagi.",2,Negatif
REV2422,"kecewa, benar-benar kurang segar. Tidak akan beli lagi.",2,Negatif
REV2423,"segar sekali, cukup. Sangat merekomendasikan.",5,Positif
REV2424,"renyah, mantap. Sangat merekomendasikan.",4,Positif
REV2425,"Barang sesuai deskripsi, pengiriman standar.",3,Netral
REV2426,"packing aman, cukup. Sangat merekomendasikan.",4,Positif
REV2427,"renyah, mantap. Sangat merekomendasikan.",5,Positif
REV2428,"murah dan bagus, sesuai harga. Sangat merekomendasikan.",5,Positif
REV2429,"buahnya besar, sampai tujuan. Sangat merekomendasikan.",4,Positif
REV2430,"packing aman, segar sekali. Sangat merekomendasikan.",5,Positif
REV2431,"packing aman, lumayan. Sangat merekomendasikan.",5,Positif
REV2432,"segar sekali, sesuai harga. Sangat merekomendasikan.",4,Positif
REV2433,"renyah, biasa saja. Sangat merekomendasikan.",4,Positif
REV2434,"sangat manis, not bad. Sangat merekomendasikan.",4,Positif
REV2435,"segar sekali, murah dan bagus. Sangat merekomendasikan.",5,Positif
REV2436,"sangat manis, buahnya besar. Sangat merekomendasikan.",5,Positif
REV2437,"Barang not bad, pengiriman standar.",3,Netral
REV2438,"mantap, not bad. Sangat merekomendasikan.",5,Positif
REV2439,"seller ramah, mantap. Sangat merekomendasikan.",4,Positif
REV2440,"pengiriman cepat, seller ramah. Sangat merekomendasikan.",4,Positif
REV2441,"renyah, packing aman. Sangat merekomendasikan.",5,Positif
REV2442,"kurang segar, benar-benar hancur. Tidak akan beli lagi.",2,Negatif
REV2443,"segar sekali, sampai tujuan. Sangat merekomendasikan.",5,Positif
REV2444,"Barang not bad, pengiriman standar.",3,Netral
REV2445,"renyah, buahnya besar. Sangat merekomendasikan.",5,Positif
REV2446,"harga mahal, benar-benar harga mahal. Tidak akan beli lagi.",2,Negatif
REV2447,"harga mahal, benar-benar pengiriman lambat. Tidak akan beli lagi.",2,Negatif
REV2448,"Barang sampai tujuan, pengiriman standar.",3,Netral
REV2449,"pengiriman cepat, murah dan bagus. Sangat merekomendasikan.",4,Positif
REV2450,"buahnya besar, sampai tujuan. Sangat merekomendasikan.",5,Positif
REV2451,"pengiriman cepat, cukup. Sangat merekomendasikan.",4,Positif
REV2452,"Barang lumayan, pengiriman standar.",3,Netral
REV2453,"jelek, benar-benar apel busuk. Tidak akan beli lagi.",1,Negatif
REV2454,"kualitas super, kualitas super. Sangat merekomendasikan.",4,Positif
REV2455,"sangat manis, biasa saja. Sangat merekomendasikan.",5,Positif
REV2456,"pengiriman cepat, packing aman. Sangat merekomendasikan.",4,Positif
REV2457,"Barang sesuai harga, pengiriman standar.",3,Netral
REV2458,"pengiriman cepat, sangat manis. Sangat merekomendasikan.",4,Positif
REV2459,"Barang biasa saja, pengiriman standar.",3,Netral
REV2460,"buahnya besar, oke. Sangat merekomendasikan.",5,Positif
REV2461,"banyak yang bonyok, benar-benar apel busuk. Tidak akan beli lagi.",1,Negatif
REV2462,"hancur, benar-benar hancur. Tidak akan beli lagi.",1,Negatif
REV2463,"packing aman, sampai tujuan. Sangat merekomendasikan.",5,Positif
REV2464,"sangat manis, sangat manis. Sangat merekomendasikan.",5,Positif
REV2465,"buahnya besar, cukup. Sangat merekomendasikan.",4,Positif
REV2466,"seller ramah, sangat manis. Sangat merekomendasikan.",5,Positif
REV2467,"Barang lumayan, pengiriman standar.",3,Netral
REV2468,"jelek, benar-benar ukuran kecil. Tidak akan beli lagi.",2,Negatif
REV2469,"Barang not bad, pengiriman standar.",3,Netral
REV2470,"murah dan bagus, sangat manis. Sangat merekomendasikan.",4,Positif
REV2471,"buahnya besar, biasa saja. Sangat merekomendasikan.",5,Positif
REV2472,"pengiriman lambat, benar-benar rasa hambar. Tidak akan beli lagi.",2,Negatif
REV2473,"Barang sesuai harga, pengiriman standar.",3,Netral
REV2474,"buahnya besar, murah dan bagus. Sangat merekomendasikan.",5,Positif
REV2475,"kecewa, benar-benar kecewa. Tidak akan beli lagi.",1,Negatif
REV2476,"mantap, sesuai deskripsi. Sangat merekomendasikan.",4,Positif
REV2477,"Barang oke, pengiriman standar.",3,Netral
REV2478,"renyah, buahnya besar. Sangat merekomendasikan.",5,Positif
REV2479,"kurang segar, benar-benar rasa hambar. Tidak akan beli lagi.",2,Negatif
REV2480,"renyah, standar. Sangat merekomendasikan.",5,Positif
REV2481,"Barang cukup, pengiriman standar.",3,Netral
REV2482,"Barang bisa dimakan, pengiriman standar.",3,Netral
REV2483,"Barang biasa saja, pengiriman standar.",3,Netral
REV2484,"segar sekali, mantap. Sangat merekomendasikan.",4,Positif
REV2485,"kualitas super, kualitas super. Sangat merekomendasikan.",5,Positif
REV2486,"rasa hambar, benar-benar kurang segar. Tidak akan beli lagi.",1,Negatif
REV2487,"seller ramah, standar. Sangat merekomendasikan.",5,Positif
REV2488,"buahnya besar, sampai tujuan. Sangat merekomendasikan.",5,Positif
REV2489,"sangat manis, sangat manis. Sangat merekomendasikan.",5,Positif
REV2490,"pengiriman cepat, pengiriman cepat. Sangat merekomendasikan.",5,Positif
REV2491,"packing aman, biasa saja. Sangat merekomendasikan.",4,Positif
REV2492,"Barang sampai tujuan, pengiriman standar.",3,Netral
REV2493,"mantap, segar sekali. Sangat merekomendasikan.",4,Positif
REV2494,"buahnya besar, kualitas super. Sangat merekomendasikan.",4,Positif
REV2495,"segar sekali, seller ramah. Sangat merekomendasikan.",5,Positif
REV2496,"mantap, sampai tujuan. Sangat merekomendasikan.",5,Positif
REV2497,"ukuran kecil, benar-benar apel busuk. Tidak akan beli lagi.",2,Negatif
REV2498,"kualitas super, buahnya besar. Sangat merekomendasikan.",5,Positif
REV2499,"jelek, benar-benar hancur. Tidak akan beli lagi.",1,Negatif
REV2500,"sangat manis, renyah. Sangat merekomendasikan.",5,Positif
REV2501,"renyah, sangat manis. Sangat merekomendasikan.",5,Positif
REV2502,"segar sekali, not bad. Sangat merekomendasikan.",5,Positif
REV2503,"pengiriman lambat, benar-benar kurang segar. Tidak akan beli lagi.",1,Negatif
REV2504,"rasa hambar, benar-benar ukuran kecil. Tidak akan beli lagi.",1,Negatif
REV2505,"Barang standar, pengiriman standar.",3,Netral
REV2506,"mantap, packing aman. Sangat merekomendasikan.",5,Positif
REV2507,"mantap, standar. Sangat merekomendasikan.",5,Positif
REV2508,"buahnya besar, lumayan. Sangat merekomendasikan.",5,Positif
REV2509,"seller ramah, murah dan bagus. Sangat merekomendasikan.",5,Positif
REV2510,"rasa hambar, benar-benar jelek. Tidak akan beli lagi.",1,Negatif
REV2511,"renyah, kualitas super. Sangat merekomendasikan.",5,Positif
REV2512,"rasa hambar, benar-benar kurang segar. Tidak akan beli lagi.",2,Negatif
REV2513,"Barang biasa saja, pengiriman standar.",3,Netral
REV2514,"kualitas super, lumayan. Sangat merekomendasikan.",4,Positif
REV2515,"mantap, bisa dimakan. Sangat merekomendasikan.",5,Positif
REV2516,"Barang bisa dimakan, pengiriman standar.",3,Netral
REV2517,"seller ramah, lumayan. Sangat merekomendasikan.",4,Positif
REV2518,"apel busuk, benar-benar ukuran kecil. Tidak akan beli lagi.",1,Negatif
REV2519,"packing aman, sampai tujuan. Sangat merekomendasikan.",5,Positif
REV2520,"Barang biasa saja, pengiriman standar.",3,Netral
REV2521,"renyah, cukup. Sangat merekomendasikan.",4,Positif
REV2522,"seller ramah, biasa saja. Sangat merekomendasikan.",4,Positif
REV2523,"pengiriman cepat, not bad. Sangat merekomendasikan.",4,Positif
REV2524,"seller ramah, pengiriman cepat. Sangat merekomendasikan.",5,Positif
REV2525,"Barang bisa dimakan, pengiriman standar.",3,Netral
REV2526,"murah dan bagus, packing aman. Sangat merekomendasikan.",4,Positif
REV2527,"Barang sesuai harga, pengiriman standar.",3,Netral
REV2528,"kualitas super, buahnya besar. Sangat merekomendasikan.",4,Positif
REV2529,"Barang standar, pengiriman standar.",3,Netral
REV2530,"seller ramah, murah dan bagus. Sangat merekomendasikan.",4,Positif
REV2531,"kurang segar, benar-benar banyak yang bonyok. Tidak akan beli lagi.",1,Negatif
REV2532,"renyah, segar sekali. Sangat merekomendasikan.",4,Positif
REV2533,"rasa hambar, benar-benar apel busuk. Tidak akan beli lagi.",1,Negatif
REV2534,"murah dan bagus, oke. Sangat merekomendasikan.",5,Positif
REV2535,"Barang sampai tujuan, pengiriman standar.",3,Netral
REV2536,"Barang oke, pengiriman standar.",3,Netral
REV2537,"kualitas super, murah dan bagus. Sangat merekomendasikan.",5,Positif
REV2538,"rasa hambar, benar-benar pengiriman lambat. Tidak akan beli lagi.",2,Negatif
REV2539,"seller ramah, oke. Sangat merekomendasikan.",4,Positif
REV2540,"buahnya besar, cukup. Sangat merekomendasikan.",5,Positif
REV2541,"Barang not bad, pengiriman standar.",3,Netral
REV2542,"kurang segar, benar-benar rasa hambar. Tidak akan beli lagi.",2,Negatif
REV2543,"apel busuk, benar-benar rasa hambar. Tidak akan beli lagi.",1,Negatif
REV2544,"renyah, cukup. Sangat merekomendasikan.",5,Positif
REV2545,"kualitas super, bisa dimakan. Sangat merekomendasikan.",4,Positif
REV2546,"Barang bisa dimakan, pengiriman standar.",3,Netral
REV2547,"Barang sampai tujuan, pengiriman standar.",3,Netral
REV2548,"seller ramah, sangat manis. Sangat merekomendasikan.",4,Positif
REV2549,"murah dan bagus, biasa saja. Sangat merekomendasikan.",5,Positif
REV2550,"seller ramah, pengiriman cepat. Sangat merekomendasikan.",4,Positif
REV2551,"jelek, benar-benar kecewa. Tidak akan beli lagi.",2,Negatif
REV2552,"hancur, benar-benar jelek. Tidak akan beli lagi.",2,Negatif
REV2553,"Barang standar, pengiriman standar.",3,Netral
REV2554,"seller ramah, renyah. Sangat merekomendasikan.",5,Positif
REV2555,"pengiriman cepat, buahnya besar. Sangat merekomendasikan.",5,Positif
REV2556,"ukuran kecil, benar-benar ukuran kecil. Tidak akan beli lagi.",2,Negatif
REV2557,"Barang cukup, pengiriman standar.",3,Netral
REV2558,"pengiriman cepat, pengiriman cepat. Sangat merekomendasikan.",4,Positif
REV2559,"pengiriman cepat, biasa saja. Sangat merekomendasikan.",4,Positif
REV2560,"ukuran kecil, benar-benar kurang segar. Tidak akan beli lagi.",1,Negatif
REV2561,"ukuran kecil, benar-benar harga mahal. Tidak akan beli lagi.",2,Negatif
REV2562,"Barang sesuai harga, pengiriman standar.",3,Netral
REV2563,"renyah, buahnya besar. Sangat merekomendasikan.",4,Positif
REV2564,"kecewa, benar-benar harga mahal. Tidak akan beli lagi.",1,Negatif
REV2565,"Barang bisa dimakan, pengiriman standar.",3,Netral
REV2566,"hancur, benar-benar kecewa. Tidak akan beli lagi.",2,Negatif
REV2567,"harga mahal, benar-benar rasa hambar. Tidak akan beli lagi.",1,Negatif
REV2568,"pengiriman cepat, mantap. Sangat merekomendasikan.",5,Positif
REV2569,"sangat manis, standar. Sangat merekomendasikan.",5,Positif
REV2570,"renyah, bisa dimakan. Sangat merekomendasikan.",4,Positif
REV2571,"seller ramah, lumayan. Sangat merekomendasikan.",4,Positif
REV2572,"packing aman, lumayan. Sangat merekomendasikan.",4,Positif
REV2573,"seller ramah, bisa dimakan. Sangat merekomendasikan.",5,Positif
REV2574,"pengiriman cepat, mantap. Sangat merekomendasikan.",5,Positif
REV2575,"banyak yang bonyok, benar-benar hancur. Tidak akan beli lagi.",2,Negatif
REV2576,"Barang biasa saja, pengiriman standar.",3,Netral
REV2577,"packing aman, lumayan. Sangat merekomendasikan.",4,Positif
REV2578,"pengiriman cepat, standar. Sangat merekomendasikan.",4,Positif
REV2579,"Barang sampai tujuan, pengiriman standar.",3,Netral
REV2580,"ukuran kecil, benar-benar harga mahal. Tidak akan beli lagi.",2,Negatif
REV2581,"mantap, packing aman. Sangat merekomendasikan.",4,Positif
REV2582,"banyak yang bonyok, benar-benar kurang segar. Tidak akan beli lagi.",1,Negatif
REV2583,"murah dan bagus, standar. Sangat merekomendasikan.",4,Positif
REV2584,"renyah, segar sekali. Sangat merekomendasikan.",4,Positif
REV2585,"Barang bisa dimakan, pengiriman standar.",3,Netral
REV2586,"segar sekali, not bad. Sangat merekomendasikan.",5,Positif
REV2587,"buahnya besar, renyah. Sangat merekomendasikan.",5,Positif
REV2588,"buahnya besar, sangat manis. Sangat merekomendasikan.",5,Positif
REV2589,"packing aman, seller ramah. Sangat merekomendasikan.",4,Positif
REV2590,"packing aman, mantap. Sangat merekomendasikan.",4,Positif
REV2591,"Barang sesuai harga, pengiriman standar.",3,Netral
REV2592,"seller ramah, sampai tujuan. Sangat merekomendasikan.",4,Positif
REV2593,"pengiriman cepat, mantap. Sangat merekomendasikan.",5,Positif
REV2594,"segar sekali, buahnya besar. Sangat merekomendasikan.",4,Positif
REV2595,"Barang standar, pengiriman standar.",3,Netral
REV2596,"Barang sesuai deskripsi, pengiriman standar.",3,Netral
REV2597,"kurang segar, benar-benar rasa hambar. Tidak akan beli lagi.",2,Negatif
REV2598,"packing aman, bisa dimakan. Sangat merekomendasikan.",5,Positif
REV2599,"packing aman, not bad. Sangat merekomendasikan.",4,Positif
REV2600,"seller ramah, cukup. Sangat merekomendasikan.",5,Positif
REV2601,"jelek, benar-benar kurang segar. Tidak akan beli lagi.",2,Negatif
REV2602,"buahnya besar, kualitas super. Sangat merekomendasikan.",4,Positif
REV2603,"Barang sampai tujuan, pengiriman standar.",3,Netral
REV2604,"Barang not bad, pengiriman standar.",3,Netral
REV2605,"mantap, pengiriman cepat. Sangat merekomendasikan.",4,Positif
REV2606,"kualitas super, packing aman. Sangat merekomendasikan.",4,Positif
REV2607,"renyah, renyah. Sangat merekomendasikan.",4,Positif
REV2608,"hancur, benar-benar apel busuk. Tidak akan beli lagi.",1,Negatif
REV2609,"Barang bisa dimakan, pengiriman standar.",3,Netral
REV2610,"kurang segar, benar-benar banyak yang bonyok. Tidak akan beli lagi.",1,Negatif
REV2611,"seller ramah, segar sekali. Sangat merekomendasikan.",5,Positif
REV2612,"sangat manis, segar sekali. Sangat merekomendasikan.",4,Positif
REV2613,"ukuran kecil, benar-benar kecewa. Tidak akan beli lagi.",2,Negatif
REV2614,"buahnya besar, sesuai deskripsi. Sangat merekomendasikan.",5,Positif
REV2615,"buahnya besar, not bad. Sangat merekomendasikan.",4,Positif
REV2616,"hancur, benar-benar kecewa. Tidak akan beli lagi.",2,Negatif
REV2617,"packing aman, sesuai harga. Sangat merekomendasikan.",5,Positif
REV2618,"kurang segar, benar-benar harga mahal. Tidak akan beli lagi.",1,Negatif
REV2619,"mantap, sesuai deskripsi. Sangat merekomendasikan.",4,Positif
REV2620,"pengiriman lambat, benar-benar banyak yang bonyok. Tidak akan beli lagi.",2,Negatif
REV2621,"apel busuk, benar-benar harga mahal. Tidak akan beli lagi.",2,Negatif
REV2622,"kualitas super, mantap. Sangat merekomendasikan.",5,Positif
REV2623,"kurang segar, benar-benar rasa hambar. Tidak akan beli lagi.",1,Negatif
REV2624,"rasa hambar, benar-benar pengiriman lambat. Tidak akan beli lagi.",2,Negatif
REV2625,"renyah, mantap. Sangat merekomendasikan.",4,Positif
REV2626,"banyak yang bonyok, benar-benar harga mahal. Tidak akan beli lagi.",1,Negatif
REV2627,"segar sekali, sesuai deskripsi. Sangat merekomendasikan.",5,Positif
REV2628,"packing aman, sesuai harga. Sangat merekomendasikan.",4,Positif
REV2629,"packing aman, segar sekali. Sangat merekomendasikan.",4,Positif
REV2630,"packing aman, oke. Sangat merekomendasikan.",5,Positif
REV2631,"Barang sampai tujuan, pengiriman standar.",3,Netral
REV2632,"kualitas super, mantap. Sangat merekomendasikan.",5,Positif
REV2633,"Barang lumayan, pengiriman standar.",3,Netral
REV2634,"kualitas super, sangat manis. Sangat merekomendasikan.",4,Positif
REV2635,"banyak yang bonyok, benar-benar rasa hambar. Tidak akan beli lagi.",2,Negatif
REV2636,"pengiriman lambat, benar-benar kecewa. Tidak akan beli lagi.",1,Negatif
REV2637,"buahnya besar, renyah. Sangat merekomendasikan.",4,Positif
REV2638,"buahnya besar, renyah. Sangat merekomendasikan.",5,Positif
REV2639,"Barang sampai tujuan, pengiriman standar.",3,Netral
REV2640,"buahnya besar, biasa saja. Sangat merekomendasikan.",5,Positif
REV2641,"packing aman, packing aman. Sangat merekomendasikan.",5,Positif
REV2642,"seller ramah, renyah. Sangat merekomendasikan.",4,Positif
REV2643,"Barang standar, pengiriman standar.",3,Netral
REV2644,"seller ramah, standar. Sangat merekomendasikan.",5,Positif
REV2645,"sangat manis, bisa dimakan. Sangat merekomendasikan.",5,Positif
REV2646,"Barang biasa saja, pengiriman standar.",3,Netral
REV2647,"packing aman, not bad. Sangat merekomendasikan.",4,Positif
REV2648,"seller ramah, standar. Sangat merekomendasikan.",4,Positif
REV2649,"sangat manis, seller ramah. Sangat merekomendasikan.",4,Positif
REV2650,"Barang biasa saja, pengiriman standar.",3,Netral
REV2651,"murah dan bagus, pengiriman cepat. Sangat merekomendasikan.",4,Positif
REV2652,"mantap, segar sekali. Sangat merekomendasikan.",4,Positif
REV2653,"buahnya besar, renyah. Sangat merekomendasikan.",4,Positif
REV2654,"renyah, lumayan. Sangat merekomendasikan.",5,Positif
REV2655,"segar sekali, oke. Sangat merekomendasikan.",5,Positif
REV2656,"kualitas super, buahnya besar. Sangat merekomendasikan.",5,Positif
REV2657,"Barang cukup, pengiriman standar.",3,Netral
REV2658,"jelek, benar-benar banyak yang bonyok. Tidak akan beli lagi.",1,Negatif
REV2659,"hancur, benar-benar kurang segar. Tidak akan beli lagi.",2,Negatif
REV2660,"mantap, standar. Sangat merekomendasikan.",5,Positif
REV2661,"Barang bisa dimakan, pengiriman standar.",3,Netral
REV2662,"Barang sesuai harga, pengiriman standar.",3,Netral
REV2663,"renyah, sesuai harga. Sangat merekomendasikan.",4,Positif
REV2664,"packing aman, bisa dimakan. Sangat merekomendasikan.",5,Positif
REV2665,"pengiriman cepat, mantap. Sangat merekomendasikan.",4,Positif
REV2666,"mantap, not bad. Sangat merekomendasikan.",5,Positif
REV2667,"rasa hambar, benar-benar pengiriman lambat. Tidak akan beli lagi.",2,Negatif
REV2668,"banyak yang bonyok, benar-benar rasa hambar. Tidak akan beli lagi.",1,Negatif
REV2669,"segar sekali, mantap. Sangat merekomendasikan.",5,Positif
REV2670,"kualitas super, renyah. Sangat merekomendasikan.",4,Positif
REV2671,"renyah, murah dan bagus. Sangat merekomendasikan.",5,Positif
REV2672,"Barang not bad, pengiriman standar.",3,Netral
REV2673,"seller ramah, biasa saja. Sangat merekomendasikan.",4,Positif
